Country,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07
GT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057926557119437436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057926557119437436,0.0,0.057926557119437436,0.0
GW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2855800344278334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2855800344278334,0.0,2.571160068855667,0.0,0.0,0.0,0.0,1.2855800344278334
HN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10793230097526549,0.0,0.0,0.21586460195053098,0.43172920390106195,0.0,0.32379690292579644,0.43172920390106195,0.10793230097526549,0.0,0.7555261068268584,0.0,0.0
HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24357610645055294,0.0,0.0,0.0,0.0,0.0,0.0,0.4871522129011059,0.0,0.4871522129011059,0.24357610645055294,0.0,0.0,0.0,0.24357610645055294,0.24357610645055294,0.9743044258022118,0.7307283193516588,0.24357610645055294,0.4871522129011059
HT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09106448831911255,0.0,0.0
HU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1002835316289746,0.0,0.0,0.0,0.0,0.2005670632579492,0.1002835316289746,0.2005670632579492,0.1002835316289746,0.2005670632579492,0.1002835316289746,0.0,0.0,0.1002835316289746,0.2005670632579492,0.2005670632579492,0.1002835316289746,0.4011341265158984,0.1002835316289746,0.501417658144873,0.6017011897738476,0.2005670632579492,0.4011341265158984,0.9025517846607715
ID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037880024862478557,0.0,0.011364007458743566,0.0037880024862478557,0.0,0.0,0.0,0.053032034807469985,0.022728014917487133,0.026516017403734993,0.022728014917487133,0.03788002486247856,0.0037880024862478557,0.022728014917487133,0.011364007458743566,0.07576004972495712,0.0340920223762307,0.05682003729371784,0.045456029834974265,0.030304019889982846,0.053032034807469985,0.07954805221120498,0.049244032321222125,0.04166802734872641,0.03788002486247856,0.026516017403734993,0.04166802734872641,0.045456029834974265
IE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21000175351464184,0.0,0.0,0.21000175351464184,0.0,0.0,0.0,0.0,0.21000175351464184,0.0,0.0,0.21000175351464184,0.4200035070292837,0.21000175351464184,0.4200035070292837,2.1000175351464185,0.6300052605439255,2.940024549204986,2.1000175351464185,1.6800140281171347,3.5700298097489114,2.940024549204986,2.7300227956903442,4.620038577322121,3.5700298097489114,4.410036823807479,3.3600280562342695,7.5600631265271065
IL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10997470581766194,0.0,0.0,0.2199494116353239,0.2199494116353239,0.3299241174529858,0.4398988232706478,0.0,0.3299241174529858,0.10997470581766194,0.4398988232706478,0.6598482349059716,1.0997470581766193,0.4398988232706478,0.4398988232706478,0.5498735290883097,0.8797976465412956,0.4398988232706478
IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007411700945373426,0.0,0.0007411700945373426,0.0,0.0,0.0,0.0007411700945373426,0.0,0.0007411700945373426,0.0007411700945373426,-0.0007411700945373426,0.0022235102836120277,0.0022235102836120277,0.0,0.0014823401890746851,0.0059293607562987405,0.0,0.0029646803781493702,0.0022235102836120277,0.003705850472686713,0.0022235102836120277,0.01704691217435888,0.010376381323522796,0.0,0.010376381323522796,0.009635211228985452,0.02742329349788167,0.010376381323522796
IQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052253950646875165,0.0,0.026126975323437582,0.026126975323437582,0.052253950646875165,0.0,0.026126975323437582,0.0,0.026126975323437582,0.026126975323437582,0.026126975323437582,0.0,0.0,0.026126975323437582,0.026126975323437582,0.026126975323437582,0.10450790129375033,0.0,0.07838092597031275,0.07838092597031275,0.10450790129375033,0.052253950646875165,0.1828888272640631,0.10450790129375033,0.052253950646875165,0.0,0.10450790129375033,0.10450790129375033,0.052253950646875165,0.052253950646875165,0.0,0.052253950646875165,0.13063487661718792,0.07838092597031275,0.026126975323437582
IR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02501055758161914,0.0,0.02501055758161914,0.01250527879080957,0.03751583637242871,0.05002111516323828,0.05002111516323828,0.03751583637242871,0.08753695153566698,0.10004223032647656,0.11254750911728614,0.13755806669890527,0.15006334548971484,0.13755806669890527,0.18757918186214353,0.18757918186214353,0.21258973944376272,0.262610854607001,0.612758660749669,0.5377269880048114,0.6752850547037168,0.787832563821003,0.9378959093107178,1.0629486972188136,1.2130120427085285,1.4130965033614815,1.6131809640144346,1.688212636759292,1.838275982249007,1.863286539830626,1.863286539830626,1.5381492912695773,1.6131809640144346,1.5881704064328155,1.5256440124787676,1.7882548670857685,1.9633287701571025,1.8007601458765783,1.7382337519225304,1.5381492912695773,1.4631176185247197,1.7632443095041495,1.7257284731317206,1.5506545700603866,1.6757073579684825,1.975834048947912,1.888297097412245,1.7007179155501018,1.663202079177673
IS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.003640946646128,-14.003640946646128,2.8007281893292255,0.0,0.0,-2.8007281893292255,2.8007281893292255,0.0,0.0,2.8007281893292255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.601456378658451,0.0,0.0,0.0,5.601456378658451,0.0
IT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016579073892932342,0.016579073892932342,0.016579073892932342,0.06631629557172937,0.049737221678797024,0.033158147785864685,0.0828953694646617,0.06631629557172937,0.13263259114345874,0.0828953694646617,0.29842333007278216,0.4476349951091732,0.46421406900210554,0.679742029610226,0.8123746207536847,0.5968466601455643,2.2050168277600015,1.608170167614437,2.7852844140126334,3.249498483014739,0.0,7.278213438997297,2.9013379312631598,6.101099192599102,5.786096788633387,5.719780493061657,7.875060099142862,7.07926455228211,10.395079330868578,13.147205597095347,10.792977104298954,9.964023409652336,12.31825190244873,11.323507468872789,11.804300611767827,15.23616890760482,14.73879669081685,12.53377986305685,13.462208001061061,13.87668484838437,12.052986720161812,12.60009615862858,12.699570601986172,11.290349321086923,8.704013793789478,10.54429099590497,10.013760631331134
JM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34598496556930614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6919699311386123,0.0,0.0,0.0,0.0,0.0,0.0
JO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09589344933627829,0.0,0.19178689867255658,0.19178689867255658,0.0,0.0,0.0,0.0,0.0,0.0,0.09589344933627829,0.0
JP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007887318798019623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007887318798019623,0.015774637596039247,0.0,0.007887318798019623,0.007887318798019623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031549275192078494,0.0,0.03943659399009812,0.007887318798019623,0.02366195639405887,0.02366195639405887,0.0,0.03943659399009812,0.015774637596039247,0.0,0.0,0.031549275192078494,0.015774637596039247,0.04732391278811774,0.007887318798019623,0.007887318798019623,0.015774637596039247,0.015774637596039247,0.015774637596039247,0.02366195639405887,0.015774637596039247,0.0,0.015774637596039247,0.007887318798019623,0.03943659399009812,0.007887318798019623,0.11042246317227473,0.0,0.06309855038415699,0.05521123158613737
KE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020632110934403956,0.0,0.0,0.0,0.0,0.0,0.0,0.04126422186880791,0.020632110934403956,0.0,0.0,0.04126422186880791,0.0
KG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16125131016689512,0.0,0.0,0.48375393050068527,0.0
KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019430227616761532,0.019430227616761532,0.0,0.07772091046704613,0.038860455233523064,0.038860455233523064,0.038860455233523064,0.019430227616761532,0.0,0.058290682850284596,0.019430227616761532,0.21373250378437686,0.0,0.13601159331733073,0.0,0.13601159331733073,0.038860455233523064,0.11658136570056919,0.058290682850284596,0.019430227616761532,0.11658136570056919,0.11658136570056919,0.0,0.11658136570056919,0.058290682850284596,0.0,0.11658136570056919,0.058290682850284596,0.13601159331733073,0.058290682850284596,0.15544182093409226,0.17487204855085378,0.0,0.17487204855085378,0.11658136570056919,0.09715113808380767,0.15544182093409226,0.09715113808380767,0.15544182093409226,0.11658136570056919,0.07772091046704613,0.058290682850284596,0.07772091046704613,0.09715113808380767,0.058290682850284596,0.11658136570056919,0.058290682850284596,0.11658136570056919
KW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2145922746781116,0.0,0.0,0.0
KZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164145213799141,-0.164145213799141,0.0,0.0,0.0,0.0,0.054715071266380325,0.0,0.0,0.0,0.0,0.054715071266380325,0.054715071266380325,0.0,0.164145213799141,-0.054715071266380325,0.054715071266380325,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16393241066708195,0.3278648213341639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16393241066708195,0.0,0.0,0.0,0.0,0.0,0.3278648213341639,0.0,0.3278648213341639,0.0,0.3278648213341639,0.16393241066708195,0.16393241066708195,0.3278648213341639,0.3278648213341639,0.16393241066708195,0.0,0.16393241066708195,0.16393241066708195,0.0
LC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.369917198459994,0.0,0.0,0.0
LK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04663309084126096,0.0,0.04663309084126096,0.0,0.04663309084126096,0.04663309084126096,0.0,0.04663309084126096,0.0,0.0,0.04663309084126096
LR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21133133244827773,0.42266266489655546,0.0,0.0
LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3583148024861314,0.0,0.0,0.3583148024861314,0.7166296049722628,0.0,0.3583148024861314,0.7166296049722628,0.0,0.0,0.3583148024861314,0.0,0.3583148024861314,0.0,0.7166296049722628,0.7166296049722628,0.7166296049722628,0.0
LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.597168539612974,0.0,0.0,0.0,1.597168539612974,3.194337079225948,0.0,6.388674158451896,0.0,0.0,0.0,0.0,1.597168539612974,9.583011237677844,4.791505618838922,4.791505618838922,1.597168539612974,1.597168539612974,9.583011237677844,1.597168539612974,1.597168539612974,0.0,7.985842698064871,7.985842698064871,4.791505618838922
LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238344683080147,0.0,0.0,0.0,0.5238344683080147
